/Settings/RPG/Maps/Rpg_Tower_17/map.txt	Areas.Areas.0.Name	房间	0	_ReplaceAreaName
/Settings/RPG/Maps/Rpg_Tower_17/map.txt	Things.Things.173._hd.Ss.1	灵石栅栏	173.1	_ReplaceThingName
/Settings/RPG/Maps/Rpg_Tower_17/map.txt	Things.Things.174._hd.Ss.1	灵石栅栏	174.1	_ReplaceThingName
/Settings/RPG/Maps/Rpg_Tower_17/map.txt	Things.Things.175._hd.Ss.1	灵石栅栏	175.1	_ReplaceThingName
/Settings/RPG/Maps/Rpg_Tower_17/map.txt	Things.Things.176._hd.Ss.1	灵石栅栏	176.1	_ReplaceThingName
/Settings/RPG/Maps/Rpg_Tower_17/map.txt	Things.Things.177._hd.Ss.1	梧桐木墙	177.1	_ReplaceThingName
/Settings/RPG/Maps/Rpg_Tower_17/map.txt	Things.Things.178._hd.Ss.1	梧桐木墙	178.1	_ReplaceThingName
/Settings/RPG/Maps/Rpg_Tower_17/map.txt	Things.Things.179._hd.Ss.1	梧桐木墙	179.1	_ReplaceThingName
/Settings/RPG/Maps/Rpg_Tower_17/map.txt	Things.Things.180._hd.Ss.1	梧桐木墙	180.1	_ReplaceThingName
/Settings/RPG/Maps/Rpg_Tower_17/map.txt	Things.Things.181._hd.Ss.1	梧桐木墙	181.1	_ReplaceThingName
/Settings/RPG/Maps/Rpg_Tower_17/map.txt	Things.Things.182._hd.Ss.1	梧桐木墙	182.1	_ReplaceThingName
/Settings/RPG/Maps/Rpg_Tower_17/map.txt	Things.Things.183._hd.Ss.1	梧桐木墙	183.1	_ReplaceThingName
/Settings/RPG/Maps/Rpg_Tower_17/map.txt	Things.Things.184._hd.Ss.1	梧桐木墙	184.1	_ReplaceThingName
/Settings/RPG/Maps/Rpg_Tower_17/map.txt	Things.Things.185._hd.Ss.1	梧桐木墙	185.1	_ReplaceThingName
/Settings/RPG/Maps/Rpg_Tower_17/map.txt	Things.Things.186._hd.Ss.1	梧桐木墙	186.1	_ReplaceThingName
/Settings/RPG/Maps/Rpg_Tower_17/map.txt	Things.Things.187._hd.Ss.1	梧桐木墙	187.1	_ReplaceThingName
/Settings/RPG/Maps/Rpg_Tower_17/map.txt	Things.Things.188._hd.Ss.1	梧桐木墙	188.1	_ReplaceThingName
/Settings/RPG/Maps/Rpg_Tower_17/map.txt	Things.Things.189._hd.Ss.1	梧桐木墙	189.1	_ReplaceThingName
/Settings/RPG/Maps/Rpg_Tower_17/map.txt	Things.Things.190._hd.Ss.1	梧桐木墙	190.1	_ReplaceThingName
/Settings/RPG/Maps/Rpg_Tower_17/map.txt	Things.Things.191._hd.Ss.1	梧桐木墙	191.1	_ReplaceThingName
/Settings/RPG/Maps/Rpg_Tower_17/map.txt	Things.Things.192._hd.Ss.1	梧桐木墙	192.1	_ReplaceThingName
/Settings/RPG/Maps/Rpg_Tower_17/map.txt	Things.Things.193._hd.Ss.1	梧桐木墙	193.1	_ReplaceThingName
/Settings/RPG/Maps/Rpg_Tower_17/map.txt	Things.Things.194._hd.Ss.1	梧桐木墙	194.1	_ReplaceThingName
/Settings/RPG/Maps/Rpg_Tower_17/map.txt	Things.Things.195._hd.Ss.1	梧桐木墙	195.1	_ReplaceThingName
/Settings/RPG/Maps/Rpg_Tower_17/map.txt	Things.Things.196._hd.Ss.1	梧桐木墙	196.1	_ReplaceThingName
/Settings/RPG/Maps/Rpg_Tower_17/map.txt	Things.Things.197._hd.Ss.1	梧桐木墙	197.1	_ReplaceThingName
/Settings/RPG/Maps/Rpg_Tower_17/map.txt	Things.Things.198._hd.Ss.1	梧桐木墙	198.1	_ReplaceThingName
/Settings/RPG/Maps/Rpg_Tower_17/map.txt	Things.Things.199._hd.Ss.1	梧桐木墙	199.1	_ReplaceThingName
/Settings/RPG/Maps/Rpg_Tower_17/map.txt	Things.Things.200._hd.Ss.1	梧桐木墙	200.1	_ReplaceThingName
/Settings/RPG/Maps/Rpg_Tower_17/map.txt	Things.Things.201._hd.Ss.1	梧桐木墙	201.1	_ReplaceThingName
/Settings/RPG/Maps/Rpg_Tower_17/map.txt	Things.Things.202._hd.Ss.1	梧桐木墙	202.1	_ReplaceThingName
/Settings/RPG/Maps/Rpg_Tower_17/map.txt	Things.Things.203._hd.Ss.1	梧桐木墙	203.1	_ReplaceThingName
/Settings/RPG/Maps/Rpg_Tower_17/map.txt	Things.Things.204._hd.Ss.1	梧桐木墙	204.1	_ReplaceThingName
/Settings/RPG/Maps/Rpg_Tower_17/map.txt	Things.Things.205._hd.Ss.1	梧桐木墙	205.1	_ReplaceThingName
/Settings/RPG/Maps/Rpg_Tower_17/map.txt	Things.Things.206._hd.Ss.1	梧桐木墙	206.1	_ReplaceThingName
/Settings/RPG/Maps/Rpg_Tower_17/map.txt	Things.Things.207._hd.Ss.1	梧桐木墙	207.1	_ReplaceThingName
/Settings/RPG/Maps/Rpg_Tower_17/map.txt	Things.Things.208._hd.Ss.1	梧桐木墙	208.1	_ReplaceThingName
/Settings/RPG/Maps/Rpg_Tower_17/map.txt	Things.Things.209._hd.Ss.1	梧桐木墙	209.1	_ReplaceThingName
/Settings/RPG/Maps/Rpg_Tower_17/map.txt	Things.Things.210._hd.Ss.1	梧桐木墙	210.1	_ReplaceThingName
/Settings/RPG/Maps/Rpg_Tower_17/map.txt	Things.Things.211._hd.Ss.1	梧桐木墙	211.1	_ReplaceThingName
/Settings/RPG/Maps/Rpg_Tower_17/map.txt	Things.Things.212._hd.Ss.1	梧桐木墙	212.1	_ReplaceThingName
/Settings/RPG/Maps/Rpg_Tower_17/map.txt	Things.Things.213._hd.Ss.1	梧桐木墙	213.1	_ReplaceThingName
/Settings/RPG/Maps/Rpg_Tower_17/map.txt	Things.Things.214._hd.Ss.1	梧桐木墙	214.1	_ReplaceThingName
/Settings/RPG/Maps/Rpg_Tower_17/map.txt	Things.Things.215._hd.Ss.1	梧桐木墙	215.1	_ReplaceThingName
/Settings/RPG/Maps/Rpg_Tower_17/map.txt	Things.Things.216._hd.Ss.1	梧桐木墙	216.1	_ReplaceThingName
/Settings/RPG/Maps/Rpg_Tower_17/map.txt	Things.Things.217._hd.Ss.1	梧桐木墙	217.1	_ReplaceThingName
/Settings/RPG/Maps/Rpg_Tower_17/map.txt	Things.Things.218._hd.Ss.1	梧桐木墙	218.1	_ReplaceThingName
/Settings/RPG/Maps/Rpg_Tower_17/map.txt	Things.Things.219._hd.Ss.1	梧桐木墙	219.1	_ReplaceThingName
/Settings/RPG/Maps/Rpg_Tower_17/map.txt	Things.Things.220._hd.Ss.1	梧桐木墙	220.1	_ReplaceThingName
/Settings/RPG/Maps/Rpg_Tower_17/map.txt	Things.Things.221._hd.Ss.1	梧桐木墙	221.1	_ReplaceThingName
/Settings/RPG/Maps/Rpg_Tower_17/map.txt	Things.Things.222._hd.Ss.1	梧桐木墙	222.1	_ReplaceThingName
/Settings/RPG/Maps/Rpg_Tower_17/map.txt	Things.Things.223._hd.Ss.1	梧桐木墙	223.1	_ReplaceThingName
/Settings/RPG/Maps/Rpg_Tower_17/map.txt	Things.Things.224._hd.Ss.1	梧桐木墙	224.1	_ReplaceThingName
/Settings/RPG/Maps/Rpg_Tower_17/map.txt	Things.Things.225._hd.Ss.1	梧桐木墙	225.1	_ReplaceThingName
/Settings/RPG/Maps/Rpg_Tower_17/map.txt	Things.Things.226._hd.Ss.1	梧桐木墙	226.1	_ReplaceThingName
/Settings/RPG/Maps/Rpg_Tower_17/map.txt	Things.Things.227._hd.Ss.1	梧桐木墙	227.1	_ReplaceThingName
/Settings/RPG/Maps/Rpg_Tower_17/map.txt	Things.Things.228._hd.Ss.1	梧桐木墙	228.1	_ReplaceThingName
/Settings/RPG/Maps/Rpg_Tower_17/map.txt	Things.Things.229._hd.Ss.1	梧桐木墙	229.1	_ReplaceThingName
/Settings/RPG/Maps/Rpg_Tower_17/map.txt	Things.Things.230._hd.Ss.1	梧桐木墙	230.1	_ReplaceThingName
/Settings/RPG/Maps/Rpg_Tower_17/map.txt	Things.Things.231._hd.Ss.1	梧桐木墙	231.1	_ReplaceThingName
/Settings/RPG/Maps/Rpg_Tower_17/map.txt	Things.Things.232._hd.Ss.1	梧桐木墙	232.1	_ReplaceThingName
/Settings/RPG/Maps/Rpg_Tower_17/map.txt	Things.Things.233._hd.Ss.1	梧桐木墙	233.1	_ReplaceThingName
/Settings/RPG/Maps/Rpg_Tower_17/map.txt	Things.Things.234._hd.Ss.1	梧桐木墙	234.1	_ReplaceThingName
/Settings/RPG/Maps/Rpg_Tower_17/map.txt	Things.Things.235._hd.Ss.1	梧桐木墙	235.1	_ReplaceThingName
/Settings/RPG/Maps/Rpg_Tower_17/map.txt	Things.Things.236._hd.Ss.1	梧桐木墙	236.1	_ReplaceThingName
/Settings/RPG/Maps/Rpg_Tower_17/map.txt	Things.Things.237._hd.Ss.1	梧桐木墙	237.1	_ReplaceThingName
/Settings/RPG/Maps/Rpg_Tower_17/map.txt	Things.Things.238._hd.Ss.1	梧桐木墙	238.1	_ReplaceThingName
/Settings/RPG/Maps/Rpg_Tower_17/map.txt	Things.Things.239._hd.Ss.1	梧桐木墙	239.1	_ReplaceThingName
/Settings/RPG/Maps/Rpg_Tower_17/map.txt	Things.Things.240._hd.Ss.1	梧桐木墙	240.1	_ReplaceThingName
/Settings/RPG/Maps/Rpg_Tower_17/map.txt	Things.Things.241._hd.Ss.1	梧桐木墙	241.1	_ReplaceThingName
/Settings/RPG/Maps/Rpg_Tower_17/map.txt	Things.Things.242._hd.Ss.1	梧桐木墙	242.1	_ReplaceThingName
/Settings/RPG/Maps/Rpg_Tower_17/map.txt	Things.Things.243._hd.Ss.1	梧桐木墙	243.1	_ReplaceThingName
/Settings/RPG/Maps/Rpg_Tower_17/map.txt	Things.Things.244._hd.Ss.1	梧桐木墙	244.1	_ReplaceThingName
/Settings/RPG/Maps/Rpg_Tower_17/map.txt	Things.Things.245._hd.Ss.1	梧桐木墙	245.1	_ReplaceThingName
/Settings/RPG/Maps/Rpg_Tower_17/map.txt	Things.Things.246._hd.Ss.1	梧桐木墙	246.1	_ReplaceThingName
/Settings/RPG/Maps/Rpg_Tower_17/map.txt	Things.Things.247._hd.Ss.1	梧桐木墙	247.1	_ReplaceThingName
/Settings/RPG/Maps/Rpg_Tower_17/map.txt	Things.Things.248._hd.Ss.1	梧桐木墙	248.1	_ReplaceThingName
/Settings/RPG/Maps/Rpg_Tower_17/map.txt	Things.Things.249._hd.Ss.1	梧桐木墙	249.1	_ReplaceThingName
/Settings/RPG/Maps/Rpg_Tower_17/map.txt	Things.Things.250._hd.Ss.1	梧桐木墙	250.1	_ReplaceThingName
/Settings/RPG/Maps/Rpg_Tower_17/map.txt	Things.Things.251._hd.Ss.1	梧桐木墙	251.1	_ReplaceThingName
/Settings/RPG/Maps/Rpg_Tower_17/map.txt	Things.Things.252._hd.Ss.1	梧桐木墙	252.1	_ReplaceThingName
/Settings/RPG/Maps/Rpg_Tower_17/map.txt	Things.Things.253._hd.Ss.1	梧桐木墙	253.1	_ReplaceThingName
/Settings/RPG/Maps/Rpg_Tower_17/map.txt	Things.Things.254._hd.Ss.1	梧桐木墙	254.1	_ReplaceThingName
/Settings/RPG/Maps/Rpg_Tower_17/map.txt	Things.Things.255._hd.Ss.1	梧桐木墙	255.1	_ReplaceThingName
/Settings/RPG/Maps/Rpg_Tower_17/map.txt	Things.Things.256._hd.Ss.1	梧桐木墙	256.1	_ReplaceThingName
/Settings/RPG/Maps/Rpg_Tower_17/map.txt	Things.Things.257._hd.Ss.1	梧桐木墙	257.1	_ReplaceThingName
/Settings/RPG/Maps/Rpg_Tower_17/map.txt	Things.Things.258._hd.Ss.1	梧桐木墙	258.1	_ReplaceThingName
/Settings/RPG/Maps/Rpg_Tower_17/map.txt	Things.Things.259._hd.Ss.1	梧桐木墙	259.1	_ReplaceThingName
/Settings/RPG/Maps/Rpg_Tower_17/map.txt	Things.Things.260._hd.Ss.1	梧桐木墙	260.1	_ReplaceThingName
/Settings/RPG/Maps/Rpg_Tower_17/map.txt	Things.Things.261._hd.Ss.1	梧桐木墙	261.1	_ReplaceThingName
/Settings/RPG/Maps/Rpg_Tower_17/map.txt	Things.Things.262._hd.Ss.1	梧桐木墙	262.1	_ReplaceThingName
/Settings/RPG/Maps/Rpg_Tower_17/map.txt	Things.Things.263._hd.Ss.1	梧桐木墙	263.1	_ReplaceThingName
/Settings/RPG/Maps/Rpg_Tower_17/map.txt	Things.Things.264._hd.Ss.1	梧桐木墙	264.1	_ReplaceThingName
/Settings/RPG/Maps/Rpg_Tower_17/map.txt	Things.Things.265._hd.Ss.1	梧桐木墙	265.1	_ReplaceThingName
/Settings/RPG/Maps/Rpg_Tower_17/map.txt	Things.Things.266._hd.Ss.1	梧桐木墙	266.1	_ReplaceThingName
/Settings/RPG/Maps/Rpg_Tower_17/map.txt	Things.Things.267._hd.Ss.1	梧桐木墙	267.1	_ReplaceThingName
/Settings/RPG/Maps/Rpg_Tower_17/map.txt	Things.Things.268._hd.Ss.1	梧桐木墙	268.1	_ReplaceThingName
/Settings/RPG/Maps/Rpg_Tower_17/map.txt	Things.Things.269._hd.Ss.1	梧桐木墙	269.1	_ReplaceThingName
/Settings/RPG/Maps/Rpg_Tower_17/map.txt	Things.Things.270._hd.Ss.1	梧桐木墙	270.1	_ReplaceThingName
/Settings/RPG/Maps/Rpg_Tower_17/map.txt	Things.Things.271._hd.Ss.1	梧桐木墙	271.1	_ReplaceThingName
/Settings/RPG/Maps/Rpg_Tower_17/map.txt	Things.Things.272._hd.Ss.1	梧桐木墙	272.1	_ReplaceThingName
/Settings/RPG/Maps/Rpg_Tower_17/map.txt	Things.Things.273._hd.Ss.1	梧桐木墙	273.1	_ReplaceThingName
/Settings/RPG/Maps/Rpg_Tower_17/map.txt	Things.Things.274._hd.Ss.1	梧桐木墙	274.1	_ReplaceThingName
/Settings/RPG/Maps/Rpg_Tower_17/map.txt	Things.Things.275._hd.Ss.1	梧桐木墙	275.1	_ReplaceThingName
/Settings/RPG/Maps/Rpg_Tower_17/map.txt	Things.Things.276._hd.Ss.1	梧桐木墙	276.1	_ReplaceThingName
/Settings/RPG/Maps/Rpg_Tower_17/map.txt	Things.Things.277._hd.Ss.1	梧桐木墙	277.1	_ReplaceThingName
/Settings/RPG/Maps/Rpg_Tower_17/map.txt	Things.Things.278._hd.Ss.1	梧桐木墙	278.1	_ReplaceThingName
/Settings/RPG/Maps/Rpg_Tower_17/map.txt	Things.Things.279._hd.Ss.1	梧桐木墙	279.1	_ReplaceThingName
/Settings/RPG/Maps/Rpg_Tower_17/map.txt	Things.Things.280._hd.Ss.1	梧桐木墙	280.1	_ReplaceThingName
/Settings/RPG/Maps/Rpg_Tower_17/map.txt	Things.Things.281._hd.Ss.1	梧桐木墙	281.1	_ReplaceThingName
/Settings/RPG/Maps/Rpg_Tower_17/map.txt	Things.Things.282._hd.Ss.1	梧桐木墙	282.1	_ReplaceThingName
/Settings/RPG/Maps/Rpg_Tower_17/map.txt	Things.Things.283._hd.Ss.1	梧桐木墙	283.1	_ReplaceThingName
/Settings/RPG/Maps/Rpg_Tower_17/map.txt	Things.Things.284._hd.Ss.1	梧桐木墙	284.1	_ReplaceThingName
/Settings/RPG/Maps/Rpg_Tower_17/map.txt	Things.Things.285._hd.Ss.1	梧桐木墙	285.1	_ReplaceThingName
/Settings/RPG/Maps/Rpg_Tower_17/map.txt	Things.Things.286._hd.Ss.1	梧桐木门	286.1	_ReplaceThingName
/Settings/RPG/Maps/Rpg_Tower_17/map.txt	Things.Things.287._hd.Ss.1	梧桐木门	287.1	_ReplaceThingName
/Settings/RPG/Maps/Rpg_Tower_17/map.txt	Things.Things.288._hd.Ss.1	梧桐木门	288.1	_ReplaceThingName
/Settings/RPG/Maps/Rpg_Tower_17/map.txt	Things.Things.289._hd.Ss.1	梧桐木门	289.1	_ReplaceThingName
/Settings/RPG/Maps/Rpg_Tower_17/map.txt	Things.Things.290._hd.Ss.1	梧桐木门	290.1	_ReplaceThingName
/Settings/RPG/Maps/Rpg_Tower_17/map.txt	Things.Things.291._hd.Ss.1	天柱石栅栏	291.1	_ReplaceThingName
/Settings/RPG/Maps/Rpg_Tower_17/map.txt	Things.Things.292._hd.Ss.1	天柱石栅栏	292.1	_ReplaceThingName
/Settings/RPG/Maps/Rpg_Tower_17/map.txt	Things.Things.293._hd.Ss.1	天柱石栅栏	293.1	_ReplaceThingName
/Settings/RPG/Maps/Rpg_Tower_17/map.txt	Things.Things.294._hd.Ss.1	天柱石栅栏	294.1	_ReplaceThingName
/Settings/RPG/Maps/Rpg_Tower_17/map.txt	Things.Things.295._hd.Ss.1	天柱石栅栏	295.1	_ReplaceThingName
/Settings/RPG/Maps/Rpg_Tower_17/map.txt	Things.Things.296._hd.Ss.1	天柱石栅栏	296.1	_ReplaceThingName
/Settings/RPG/Maps/Rpg_Tower_17/map.txt	Things.Things.297._hd.Ss.1	天柱石栅栏	297.1	_ReplaceThingName
/Settings/RPG/Maps/Rpg_Tower_17/map.txt	Things.Things.298._hd.Ss.1	天柱石栅栏	298.1	_ReplaceThingName
/Settings/RPG/Maps/Rpg_Tower_17/map.txt	Things.Things.299._hd.Ss.1	天柱石栅栏	299.1	_ReplaceThingName
/Settings/RPG/Maps/Rpg_Tower_17/map.txt	Things.Things.300._hd.Ss.1	天柱石栅栏	300.1	_ReplaceThingName
/Settings/RPG/Maps/Rpg_Tower_17/map.txt	Things.Things.301._hd.Ss.1	天柱石栅栏	301.1	_ReplaceThingName
/Settings/RPG/Maps/Rpg_Tower_17/map.txt	Things.Things.302._hd.Ss.1	天柱石栅栏	302.1	_ReplaceThingName
/Settings/RPG/Maps/Rpg_Tower_17/map.txt	Things.Things.303._hd.Ss.1	天柱石栅栏	303.1	_ReplaceThingName
/Settings/RPG/Maps/Rpg_Tower_17/map.txt	Things.Things.304._hd.Ss.1	天柱石栅栏	304.1	_ReplaceThingName
/Settings/RPG/Maps/Rpg_Tower_17/map.txt	Things.Things.305._hd.Ss.1	天柱石栅栏	305.1	_ReplaceThingName
/Settings/RPG/Maps/Rpg_Tower_17/map.txt	Things.Things.306._hd.Ss.1	天柱石栅栏	306.1	_ReplaceThingName
/Settings/RPG/Maps/Rpg_Tower_17/map.txt	Things.Things.307._hd.Ss.1	天柱石栅栏	307.1	_ReplaceThingName
/Settings/RPG/Maps/Rpg_Tower_17/map.txt	Things.Things.308._hd.Ss.1	天柱石栅栏	308.1	_ReplaceThingName
/Settings/RPG/Maps/Rpg_Tower_17/map.txt	Things.Things.309._hd.Ss.1	天柱石栅栏	309.1	_ReplaceThingName
/Settings/RPG/Maps/Rpg_Tower_17/map.txt	Things.Things.310._hd.Ss.1	天柱石栅栏	310.1	_ReplaceThingName
/Settings/RPG/Maps/Rpg_Tower_17/map.txt	Things.Things.311._hd.Ss.1	天柱石栅栏	311.1	_ReplaceThingName
/Settings/RPG/Maps/Rpg_Tower_17/map.txt	Things.Things.312._hd.Ss.1	天柱石栅栏	312.1	_ReplaceThingName
/Settings/RPG/Maps/Rpg_Tower_17/map.txt	Things.Things.313._hd.Ss.1	天柱石栅栏	313.1	_ReplaceThingName
/Settings/RPG/Maps/Rpg_Tower_17/map.txt	Things.Things.314._hd.Ss.1	天柱石栅栏	314.1	_ReplaceThingName
/Settings/RPG/Maps/Rpg_Tower_17/map.txt	Things.Things.315._hd.Ss.1	天柱石栅栏	315.1	_ReplaceThingName
/Settings/RPG/Maps/Rpg_Tower_17/map.txt	Things.Things.316._hd.Ss.1	天柱石栅栏	316.1	_ReplaceThingName
/Settings/RPG/Maps/Rpg_Tower_17/map.txt	Things.Things.317._hd.Ss.1	天柱石栅栏	317.1	_ReplaceThingName
/Settings/RPG/Maps/Rpg_Tower_17/map.txt	Things.Things.318._hd.Ss.1	天柱石栅栏	318.1	_ReplaceThingName
/Settings/RPG/Maps/Rpg_Tower_17/map.txt	Things.Things.319._hd.Ss.1	天柱石栅栏	319.1	_ReplaceThingName
/Settings/RPG/Maps/Rpg_Tower_17/map.txt	Things.Things.320._hd.Ss.1	天柱石栅栏	320.1	_ReplaceThingName
/Settings/RPG/Maps/Rpg_Tower_17/map.txt	Things.Things.321._hd.Ss.1	天柱石栅栏	321.1	_ReplaceThingName
/Settings/RPG/Maps/Rpg_Tower_17/map.txt	Things.Things.322._hd.Ss.1	天柱石栅栏	322.1	_ReplaceThingName
/Settings/RPG/Maps/Rpg_Tower_17/map.txt	Things.Things.323._hd.Ss.1	天柱石栅栏	323.1	_ReplaceThingName
/Settings/RPG/Maps/Rpg_Tower_17/map.txt	Things.Things.324._hd.Ss.1	天柱石栅栏	324.1	_ReplaceThingName
/Settings/RPG/Maps/Rpg_Tower_17/map.txt	Things.Things.325._hd.Ss.1	天柱石栅栏	325.1	_ReplaceThingName
/Settings/RPG/Maps/Rpg_Tower_17/map.txt	Things.Things.326._hd.Ss.1	天柱石栅栏	326.1	_ReplaceThingName
/Settings/RPG/Maps/Rpg_Tower_17/map.txt	Things.Things.327._hd.Ss.1	天柱石栅栏	327.1	_ReplaceThingName
/Settings/RPG/Maps/Rpg_Tower_17/map.txt	Things.Things.328._hd.Ss.1	天柱石栅栏	328.1	_ReplaceThingName
/Settings/RPG/Maps/Rpg_Tower_17/map.txt	Things.Things.329._hd.Ss.1	天柱石栅栏	329.1	_ReplaceThingName
/Settings/RPG/Maps/Rpg_Tower_17/map.txt	Things.Things.330._hd.Ss.1	天柱石栅栏	330.1	_ReplaceThingName
/Settings/RPG/Maps/Rpg_Tower_17/map.txt	Things.Things.331._hd.Ss.1	天柱石栅栏	331.1	_ReplaceThingName
/Settings/RPG/Maps/Rpg_Tower_17/map.txt	Things.Things.332._hd.Ss.1	天柱石栅栏	332.1	_ReplaceThingName
/Settings/RPG/Maps/Rpg_Tower_17/map.txt	Things.Things.333._hd.Ss.1	天柱石栅栏	333.1	_ReplaceThingName
/Settings/RPG/Maps/Rpg_Tower_17/map.txt	Things.Things.334._hd.Ss.1	天柱石栅栏	334.1	_ReplaceThingName
/Settings/RPG/Maps/Rpg_Tower_17/map.txt	Things.Things.335._hd.Ss.1	天柱石栅栏	335.1	_ReplaceThingName
/Settings/RPG/Maps/Rpg_Tower_17/map.txt	Things.Things.336._hd.Ss.1	天柱石栅栏	336.1	_ReplaceThingName
/Settings/RPG/Maps/Rpg_Tower_17/map.txt	Things.Things.337._hd.Ss.1	天柱石栅栏	337.1	_ReplaceThingName
/Settings/RPG/Maps/Rpg_Tower_17/map.txt	Things.Things.338._hd.Ss.1	天柱石栅栏	338.1	_ReplaceThingName
/Settings/RPG/Maps/Rpg_Tower_17/map.txt	Things.Things.339._hd.Ss.1	天柱石门派山门	339.1	_ReplaceThingName
/Settings/RPG/Maps/Rpg_Tower_17/map.txt	Things.Things.340._hd.Ss.1	天柱石床	340.1	_ReplaceThingName
/Settings/RPG/Maps/Rpg_Tower_17/map.txt	Things.Things.341._hd.Ss.1	黑布蒲团	341.1	_ReplaceThingName
/Settings/RPG/Maps/Rpg_Tower_17/map.txt	Things.Things.342._hd.Ss.1	灵石香炉	342.1	_ReplaceThingName
